title,artist,album_art_url
Nothin' On You,B.o.B Featuring Bruno Mars,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02caa23612279c2d059a0d3a82
Best Day Of My Life,American Authors,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02cc761ba55b0e7abad4539abe
Jump Around,House Of Pain,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0279606c79fde418c0bc458abb
Holy,Justin Bieber Featuring Chance the Rapper,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e6f407c7f3a0ec98845e4431
Yellow,Coldplay,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029164bafe9aaa168d93f4816a
My Love,Justin Timberlake Featuring T.I.,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c68f26a3d34fbd0faed2b473
Pocketful Of Sunshine,Natasha Bedingfield,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02861f87fea3ad0f7b23453780
Kiss Kiss,Chris Brown Featuring T-Pain,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0239509cc5eadf803928f2f167
Talk,Khalid,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02932b12f14fa07ba1e473c465
Hate It Or Love It,The Game Featuring 50 Cent,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020e2048fa1e8408e410b8f117
Location,Khalid,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024ac041e0d889d3a2608210d5
Tennessee Whiskey,Chris Stapleton,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02540fc1d083eac5bcff8dad21
Cruel Summer,Taylor Swift,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e787cffec20aa2a396a61647
Wait For U,Future Featuring Drake & Tems,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021692599c8c0f98e470c68106
Golden Hour,JVKE,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0225e835b8616b560ac35329cb
Gata Only,FloyyMenor X Cris Mj,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02200e2b6526846c59789c92e6
Beautiful Crazy,Luke Combs,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02493d0a872c97a661b9606e62
Some Nights,fun.,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a036e1724bc7f2bab15cfda8
Team,Lorde,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e19c63f62581ab73a6589382
Wildflower,Billie Eilish,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0271d62ea7ea8a5be92d3c1f62
Animals,Maroon 5,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02780d065ddd0444fc736b4f16
Just A Dream,Nelly,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ad198c2dfdaf6b7fdc460df7
Send My Love (To Your New Lover),Adele,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027b9888dc365b8f957c63df14
Thinkin' Bout Me,Morgan Wallen,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028337dd45f445c35f7292a81e
Anti-Hero,Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bb54dde68cd23e2a268ae0f5
All About That Bass,Meghan Trainor,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020753a386572b590eb0728227
Ho Hey,The Lumineers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f350c13195ce048876b5fea4
Blame,Calvin Harris Featuring John Newman,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028fba5806a323efd272677c4d
I'll Make Love To You,Boyz II Men,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026b3b28022871bae1a5d0f057
Late Night Talking,Harry Styles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0282ce362511fb3d9dda6578ee
Waves,Mr. Probz,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0220062cf8da0f580e9118b487
White Iverson,Post Malone,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0255404f712deb84d0650a4b41
Run It!,Chris Brown,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f9685817281327d5fecb244e
Shake That,Eminem Featuring Nate Dogg,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02eab40fc794b88b9d1e012578
"End Of The Road (From ""Boomerang"")",Boyz II Men,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0273d0d8625dcf1e48043cfbf9
Seven,Jung Kook Featuring Latto,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bf5cce5a0e1ed03a626bdd74
Black Or White,Michael Jackson,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02bf4cf0f48b94d0c8297b751a
My Immortal,Evanescence,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e026af0b476d4783151541af05d
Feels,"""Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024d3fa5ce7ba599f4fd7803ef
Boyfriend,Justin Bieber,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f1d02a6cec967f8b6b78f76e
Dreams,Fleetwood Mac,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0257df7ce0eac715cf70e519a7
Chicken Fried,Zac Brown Band,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02157d6d0762e17e7dc1ad5203
How Do I Live,LeAnn Rimes,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b8a740229a85f3719d4a4c25
Goodbyes,Post Malone Featuring Young Thug,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029478c87599550dd73bfa7e02
Hey Brother,Avicii,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02162c5d6dbf1dc3965d1a391a
Highway To Hell,AC/DC,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0243058ea096fa35ac33c43587
Misery Business,Paramore,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a6c51ee5d1f5ba4d9fe73612
Raise Your Glass,P!nk,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026f3451faa271fbe470685f34
Paris,The Chainsmokers,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e020c13d3d5a503c84fcc60ae94
Macarena (Bayside Boys Mix),Los del Rio,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a8c284ce171e96a79eabf7de
Return Of The Mack,Mark Morrison,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0201841d493ec3808242042c0f
You Need To Calm Down,Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e787cffec20aa2a396a61647
One Sweet Day,Mariah Carey & Boyz II Men,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02749e9bfa78277f30ad2c9a9c
I'm Still Standing,Elton John,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02eb11e2abccdca41f39ad3b89
Glad You Came,The Wanted,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0217a142a78128fb7c54ab9aa4
More Than Words,Extreme,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fb16b9b69eb891027654bcb1
Life Is A Highway,Rascal Flatts,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0278e00fca15a09df6808fd735
Back To Friends,sombr,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027fd4049ad3b037358cf809ef
Girl On Fire,Alicia Keys Featuring Nicki Minaj,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a4fe49eb27e8152710e7a590
Lady Marmalade,"""Christina Aguilera, Lil' Kim, Mya & P!nk""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023265458c5b7bc115c5054c96
Get Busy,Sean Paul,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b85a43ff52cecb0ab0a49677
This Is How We Do It,Montell Jordan,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02430debb283066ac6725483cf
Ice Ice Baby,Vanilla Ice,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020d6c2b91594cc9e59e00f048
Cleanin' Out My Closet,Eminem,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e026ca5c90113b30c3c43ffb8f4
Need To Know,Doja Cat,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0214b7b2a920a41166d53ddd49
Dusk Till Dawn,ZAYN Featuring Sia,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028a666ed36f975ba78b1c866e
I Won't Give Up,Jason Mraz,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023f1ceb305415a090c0885986
My Universe,Coldplay x BTS,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d5d34557fa33c03782d3e730
Drive By,Train,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02bde344cc54eedc35050f4c61
You Make Me Wanna...,Usher,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0284aa3b3c591ef78bba3822e8
Imma Be,The Black Eyed Peas,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02382514f0114ba8f4a16d5db4
Outside,Calvin Harris Featuring Ellie Goulding,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028fba5806a323efd272677c4d
On Bended Knee,Boyz II Men,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026b3b28022871bae1a5d0f057
Go Crazy,Chris Brown & Young Thug,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bff2af834c576eaab5bc4d0f
It's Time,Imagine Dragons,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02407bd04707c463bbb3410737
Woman,Doja Cat,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0214b7b2a920a41166d53ddd49
God Is A Woman,Ariana Grande,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c3af0c2355c24ed7023cd394
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020f619e50cfa37c94e3f8300e
If I Can't Have You,Shawn Mendes,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c820f033bd82bef4355d1563
In The Air Tonight,Phil Collins,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028a1d7cf42a84b10bd1ff8e56
Lips Of An Angel,Hinder,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b4689add7081ea34d856fd4e
Ridin',Chamillionaire Featuring Krayzie Bone,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02abeffe927a62a584cf7c2708
Feel So Close,Calvin Harris,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c68d3086e5bf29ac2ff6fc93
Never Forget You,Zara Larsson & MNEK,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e025b2504656e1eb29aed6e8d5a
I Like The Way You Kiss Me,Artemas,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0218f3449e90684e2a89636898
You Shook Me All Night Long,AC/DC,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ff191d7fbdb5a13eaf84132b
Drunk In Love,Beyonce Featuring Jay Z,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e020d1d6e9325275f104f8e33f3
Because Of You,Ne-Yo,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02cebbcd5e6f6b7604a2beb133
Weak,SWV,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f56546aac4f5d002c4c3d705
Body Like A Back Road,Sam Hunt,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b5529363386deb522a4f586c
Forever After All,Luke Combs,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c1910b19976893265d83d36a
Hot Girl Bummer,Blackbear,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e9b6f26ff354f4d70847f02d
Love In This Club,Usher Featuring Young Jeezy,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028be38d9324cc1ccb94ccafd9
Le Freak,Chic,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e37d5190acaf635f06cfcc4b
E.T.,Katy Perry Featuring Kanye West,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02937af329667311f4b2831616
Wonderwall,Oasis,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0285e5dcc05cc216a10f141480
Light My Fire,The Doors,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025b96a8c5d61be8878452f8f1
Wanted Dead Or Alive,Bon Jovi,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021336b31b6a1799f0de5807ac
The Fate Of Ophelia,Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d7812467811a7da6e6a44902
The Kind Of Love We Make,Luke Combs,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0289b26d4201d9aa5d65000dab
Black Widow,Iggy Azalea Featuring Rita Ora,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ecdc9b06e4b96c6ed4c83699
Clocks,Coldplay,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02de09e02aa7febf30b7c02d82
Leave Before You Love Me,Marshmello X Jonas Brothers,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ae40468931087f78919b86ce
Wake Me Up When September Ends,Green Day,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0208a1b1e0674086d3f1995e1b
Everyday People,Sly & The Family Stone,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02147e35fd67f22f92cb587c3b
Dead And Gone,T.I. Featuring Justin Timberlake,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b6d4478c6f91f1cb2d326c78
BedRock,Young Money Featuring Lloyd,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02909727aa4da6dc195b77aba7
Happy Together,The Turtles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020ffc5e905138b8ee65981dd4
Good Days,SZA,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bc18bdade69ec5ef0bb25b17
Rude Boy,Rihanna,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e024cae51022c6881ac94a7b3a2
Linger,The Cranberries,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02753dbf92830094154a21b193
Me & U,Cassie,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f4c4ee507c2558262869f415
Going Bad,Meek Mill Featuring Drake,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02cd63c5962050729d260077d6
Traitor,Olivia Rodrigo,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a91c10fe9472d9bd89802e5a
I Fall Apart,Post Malone,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0255404f712deb84d0650a4b41
Falling,Trevor Daniel,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024dbf782532ca5d09012dc2d5
Sucker For Pain,"""Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028fd3753c16c3992b8f401418
"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e5b1bb6994a3ebc9a6f42d5b
ZEZE,Kodak Black Featuring Travis Scott & Offset,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f9508eb3070b95ceeb82788b
Good For You,Selena Gomez Featuring A$AP Rocky,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e026bc7473df6c9d1fd90972e84
Manchild,Sabrina Carpenter,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b1863bf95557ea7f357c4947
Starving,Hailee Steinfeld & Grey Featuring Zedd,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e020506a838892be6229dca857b
(I Can't Get No) Satisfaction,The Rolling Stones,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0205c5be85b64eaff732f7cb0b
Can't Take My Eyes Off You,Frankie Valli,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02328ba1034774366865d78ac1
Delicate,Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02da5d5aeeabacacc1263c0f4b
Take Care,Drake Featuring Rihanna,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02bf7926038f1dd479de84691f
Silence,Marshmello Featuring Khalid,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f33ba583059dc2f7d08bf2b8
Cooler Than Me,Mike Posner,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028721ba65c221028ae006ff7a
Strip That Down,Liam Payne Featuring Quavo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bb19faf82c27f392e29c7300
679,Fetty Wap Featuring Remy Boyz,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021769fa68b9643ca67c4d44ce
Texas Hold 'Em,Beyonce,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02208e593c3565dae1295b5a26
Another Day In Paradise,Phil Collins,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027624d538b596bfdf565184a6
Everybody Talks,Neon Trees,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0270c9c3170d9d50e2d329169d
Love Lies,Khalid & Normani,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020b28544dd1fbe4c6e13d0a73
She's Always A Woman,Billy Joel,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026ce61113662ecf693b605ee5
Born In The U.S.A.,Bruce Springsteen,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a43a6482e327d623bb0c0f77
Club Can't Handle Me,Flo Rida Featuring David Guetta,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021dec5cdebb0ea9b3df5fd0ca
Beggin',Maneskin,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fa0ab3a28b5c52d8a5f97045
Middle Child,J. Cole,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c0ae820e3b64854de4642101
I Get Around,The Beach Boys,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026f27648d5087e1b7aeb2abdb
FE!N,Travis Scott Featuring Playboi Carti,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0204481c826dd292e5e4983b3f
Mine,Bazzi,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fa63868fe09156de4617db8a
Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bf6cc1130a676e73730f6311
It's All Coming Back To Me Now,Celine Dion,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c6aebd89b2dcda3348649633
Surfin' U.S.A.,The Beach Boys,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027cb33b8fab5302942e6a78fb
U Got It Bad,Usher,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027750146aac26aade0a867913
Whiskey Glasses,Morgan Wallen,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021215aac0c23dd8c31f5c14c1
Goodies,Ciara Featuring Petey Pablo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c1e3659212de0f437bbf395e
One Time,Justin Bieber,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028a6872349f425c2d9e2d40a3
The Boy Is Mine,Brandy & Monica,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020e51dd1d3dc50fc541942c7c
Austin,Dasha,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0282a775a7ac58fcd10ca9c514
I Got 5 On It,Luniz,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b80f8fa04c875eac392cade1
When I'm Gone,Eminem,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c3e575617a5604fc4c34d93b
The Sound Of Silence,Disturbed,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d16fafa6fe32995b9a43533a
Up,Cardi B,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e024c85017f461d7fb344eb07d7
The A Team,Ed Sheeran,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026567a393a964a845a89b7f70
Don't,Bryson Tiller,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028fbf8ef444a2b0acc6ee2faf
Love Nwantiti (Ah Ah Ah),CKay,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0239bb326b58346f99b8692745
Shut Up And Dance,Walk the Moon,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fc39eb9eb3f3824a58f338dc
Lonely,Justin Bieber & Benny Blanco,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e6f407c7f3a0ec98845e4431
Born This Way,Lady Gaga,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026d2bc35812c2d7f67d110e48
That's The Way Love Goes,Janet Jackson,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e63518d50aff63f57d2b8ead
Wherever You Will Go,The Calling,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02cb85a33b27895613a537b809
Just The Way You Are,Billy Joel,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026ce61113662ecf693b605ee5
Whats Poppin,"""Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0205a448540b069450ccfba889
When We Were Young,Adele,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027b9888dc365b8f957c63df14
Low Life,Future Featuring The Weeknd,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022f62a05cc754995b544ec1f6
"Kokomo (From""Cocktail"" )",The Beach Boys,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021ca2b49a8102dc4ec6cb755e
Cat's In The Cradle,Harry Chapin,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026f5f94a57fdb922f98b06e86
Hall Of Fame,The Script Featuring will.i.am,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0244287246ea331e6f7b0ef8a9
How Long,Charlie Puth,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02897f73256b9128a9d70eaf66
In My Head,Jason Derulo,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02eb3092620e6816700d502bb8
Let It Rock,Kevin Rudolf Featuring Lil Wayne,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0275dd9036b10f422288b23c4d
What Hurts The Most,Rascal Flatts,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0278e00fca15a09df6808fd735
Celebration,Kool & The Gang,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02887b7c596249f628db6c6473
Issues,Julia Michaels,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a5acfd33d055ca075b829cc1
Nonstop,Drake,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f907de96b9a4fbc04accc0d5
Name,Goo Goo Dolls,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027db048b350136b3116ad02d4
Chasin' You,Morgan Wallen,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e021215aac0c23dd8c31f5c14c1
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0236a9ed72b45e54ff307641be
