title,artist,spotify_url,duration_ms,release_year
Feels,"""Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean""",https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,223413,2017.0
Boyfriend,Justin Bieber,https://open.spotify.com/track/2L7rZWg9RLxIwnysmxm4xk,171333,2012.0
Dreams,Fleetwood Mac,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,257800,1977.0
Chicken Fried,Zac Brown Band,https://open.spotify.com/track/3eBnEo9WL34ulBCZlLpUQO,238146,2008.0
How Do I Live,LeAnn Rimes,https://open.spotify.com/track/7BD50ATrF3Vab5FQy7vtK8,266973,2003.0
Goodbyes,Post Malone Featuring Young Thug,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,174853,2019.0
Hey Brother,Avicii,https://open.spotify.com/track/4RXpgGM7A4Hg7cFBoH5KyF,255093,2013.0
Highway To Hell,AC/DC,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s,208110,1979.0
Misery Business,Paramore,https://open.spotify.com/track/3l9CW99AHtExIRV4hW2N5m,211520,2007.0
Raise Your Glass,P!nk,https://open.spotify.com/track/1gv4xPanImH17bKZ9rOveR,202960,2010.0
Paris,The Chainsmokers,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,221506,2017.0
Macarena (Bayside Boys Mix),Los del Rio,https://open.spotify.com/track/7obdw7ZGr6l1GqSBkFiY11,252133,1996.0
Return Of The Mack,Mark Morrison,https://open.spotify.com/track/3jDdpx9PMlfMBS5tOBHFm9,213093,1996.0
You Need To Calm Down,Taylor Swift,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,171360,2019.0
One Sweet Day,Mariah Carey & Boyz II Men,https://open.spotify.com/track/7ySbfLwdCwl1EM0zNCJZ38,281066,1995.0
I'm Still Standing,Elton John,https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2,183440,1983.0
Glad You Came,The Wanted,https://open.spotify.com/track/5yDL13y5giogKs2fSNf7sj,197935,2011.0
More Than Words,Extreme,https://open.spotify.com/track/1gVgkQFOKa8Wc1HYsJtPdH,334106,1990.0
Life Is A Highway,Rascal Flatts,https://open.spotify.com/track/2Fs18NaCDuluPG1DHGw1XG,276320,2006.0
Back To Friends,sombr,https://open.spotify.com/track/0FTmksd2dxiE5e3rWyJXs6,199032,2024.0
Girl On Fire,Alicia Keys Featuring Nicki Minaj,https://open.spotify.com/track/4esOae7i4rqTbAu9o5Pxco,224920,2012.0
Lady Marmalade,"""Christina Aguilera, Lil' Kim, Mya & P!nk""",https://open.spotify.com/track/7GbqE3MlkKosIaCvf50JRK,264893,2001.0
Get Busy,Sean Paul,https://open.spotify.com/track/5qTvkDrSfvwDv6RBjjcfQr,211666,2002.0
This Is How We Do It,Montell Jordan,https://open.spotify.com/track/6aJ90LBl96bly9zuEH1U2X,237546,2015.0
Ice Ice Baby,Vanilla Ice,https://open.spotify.com/track/3XVozq1aeqsJwpXrEZrDJ9,254466,2008.0
Cleanin' Out My Closet,Eminem,https://open.spotify.com/track/7BMO7O7ImjV8HNTH74Tshv,297840,2002.0
Need To Know,Doja Cat,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,210560,2021.0
Dusk Till Dawn,ZAYN Featuring Sia,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,239000,2017.0
I Won't Give Up,Jason Mraz,https://open.spotify.com/track/53QF56cjZA9RTuuMZDrSA6,240165,2012.0
My Universe,Coldplay x BTS,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI,226198,2021.0
Drive By,Train,https://open.spotify.com/track/0KAiuUOrLTIkzkpfpn9jb9,195973,2012.0
You Make Me Wanna...,Usher,https://open.spotify.com/track/07K2n5QQpln468bsd6IXGh,220093,1997.0
Imma Be,The Black Eyed Peas,https://open.spotify.com/track/16sbugRbf9xEKlekuQ7Whm,257560,2009.0
Outside,Calvin Harris Featuring Ellie Goulding,https://open.spotify.com/track/7MmG8p0F9N3C4AXdK6o6Eb,227266,2014.0
On Bended Knee,Boyz II Men,https://open.spotify.com/track/4Gmkqn3V7IMTkOmmiX7cbb,329800,1994.0
Die Young,Ke$ha,,,
Go Crazy,Chris Brown & Young Thug,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,176960,2020.0
It's Time,Imagine Dragons,https://open.spotify.com/track/3xqF04FdMK7gpIPG3SPFpY,237986,2012.0
Woman,Doja Cat,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,172626,2021.0
God Is A Woman,Ariana Grande,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,197546,2018.0
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,171374,2020.0
If I Can't Have You,Shawn Mendes,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,191466,2019.0
In The Air Tonight,Phil Collins,https://open.spotify.com/track/18AXbzPzBS8Y3AkgSxzJPb,336453,1981.0
Lips Of An Angel,Hinder,https://open.spotify.com/track/40LQiUUUKXVGyNs09lHVjW,261853,2005.0
Ridin',Chamillionaire Featuring Krayzie Bone,https://open.spotify.com/track/3kZoay4ANo86ehb6s4RwS9,303053,2005.0
Feel So Close,Calvin Harris,https://open.spotify.com/track/1gihuPhrLraKYrJMAEONyc,206413,2012.0
Never Forget You,Zara Larsson & MNEK,https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo,212574,2017.0
I Like The Way You Kiss Me,Artemas,https://open.spotify.com/track/2GxrNKugF82CnoRFbQfzPf,142514,2024.0
You Shook Me All Night Long,AC/DC,https://open.spotify.com/track/2SiXAy7TuUkycRVbbWDEpo,210328,1980.0
Drunk In Love,Beyonce Featuring Jay Z,https://open.spotify.com/track/5EmCpD8tUj78VW3kgaEjME,323480,2013.0
Because Of You,Ne-Yo,https://open.spotify.com/track/6CFPFnS9EcLs2I0nWqtWci,266840,2007.0
Weak,SWV,https://open.spotify.com/track/71EHOyEOhNx1SzTebRRyng,291906,1992.0
Body Like A Back Road,Sam Hunt,https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY,162546,2020.0
Forever After All,Luke Combs,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew,232489,2020.0
Hot Girl Bummer,Blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,185093,2019.0
Love In This Club,Usher Featuring Young Jeezy,https://open.spotify.com/track/5j0McHPthKpOXRr3fBq8M0,259719,2008.0
Le Freak,Chic,https://open.spotify.com/track/7Kszjzps0xbQXyo1pO4KfE,331360,1978.0
E.T.,Katy Perry Featuring Kanye West,https://open.spotify.com/track/36ux3YuUsGTWPT8fXclS45,229573,2012.0
Wonderwall,Oasis,https://open.spotify.com/track/7ygpwy2qP3NbrxVkHvUhXY,258773,1995.0
Light My Fire,The Doors,https://open.spotify.com/track/5uvosCdMlFdTXhoazkTI5R,429760,1967.0
Wanted Dead Or Alive,Bon Jovi,https://open.spotify.com/track/0oerlffJSzhRVvtDfLcp3N,308666,1986.0
The Fate Of Ophelia,Taylor Swift,https://open.spotify.com/track/53iuhJlwXhSER5J2IYYv1W,226073,2025.0
The Kind Of Love We Make,Luke Combs,https://open.spotify.com/track/48UKTR66uUOT9LaUvooTNx,224435,2022.0
Black Widow,Iggy Azalea Featuring Rita Ora,https://open.spotify.com/track/71vsEyBd4X1D5BUmLdFSVH,209423,2014.0
Clocks,Coldplay,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns,307879,2002.0
Leave Before You Love Me,Marshmello X Jonas Brothers,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1,154983,2021.0
Wake Me Up When September Ends,Green Day,https://open.spotify.com/track/3479kk78dx3GFt048Udq54,285653,2004.0
Everyday People,Sly & The Family Stone,https://open.spotify.com/track/4ZVZBc5xvMyV3WzWktn8i7,141506,1969.0
Dead And Gone,T.I. Featuring Justin Timberlake,https://open.spotify.com/track/7IhsLJMqdxoo7YAZjaSMru,299746,2008.0
BedRock,Young Money Featuring Lloyd,https://open.spotify.com/track/3iL2l5gUqyPS6vDwJFgJTR,288133,2009.0
Happy Together,The Turtles,https://open.spotify.com/track/1JO1xLtVc8mWhIoE3YaCL0,176293,1967.0
Good Days,SZA,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,279203,2020.0
Rude Boy,Rihanna,https://open.spotify.com/track/60jzFy6Nn4M0iD1d94oteF,222920,2009.0
Linger,The Cranberries,https://open.spotify.com/track/0gEyKnHvgkrkBM6fbeHdwK,274706,1993.0
Me & U,Cassie,https://open.spotify.com/track/7k6IzwMGpxnRghE7YosnXT,192213,2006.0
Going Bad,Meek Mill Featuring Drake,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,180522,2018.0
Traitor,Olivia Rodrigo,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,229226,2021.0
I Fall Apart,Post Malone,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,223346,2016.0
Falling,Trevor Daniel,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,159381,2020.0
Sucker For Pain,"""Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors""",https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,243490,2016.0
"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,https://open.spotify.com/track/3QRM0qZB7oMYavveH0iEqx,250466,1994.0
ZEZE,Kodak Black Featuring Travis Scott & Offset,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,228759,2018.0
Good For You,Selena Gomez Featuring A$AP Rocky,https://open.spotify.com/track/578Eooad7oUyn4stovZiPg,221280,2015.0
Manchild,Sabrina Carpenter,https://open.spotify.com/track/2BwO5K8Q7EPAJSGze3AAh9,213645,2025.0
Starving,Hailee Steinfeld & Grey Featuring Zedd,https://open.spotify.com/track/2zDt2TfQbxiSPjTVJTgbwz,181880,2016.0
(I Can't Get No) Satisfaction,The Rolling Stones,https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34,222813,1965.0
Can't Take My Eyes Off You,Frankie Valli,https://open.spotify.com/track/0bfvHnWWOeU1U5XeKyVLbW,203680,1967.0
Delicate,Taylor Swift,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,232253,2017.0
Take Care,Drake Featuring Rihanna,https://open.spotify.com/track/5lzkZ4SfaAhAHTZArLdX2K,277373,2011.0
Silence,Marshmello Featuring Khalid,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,180822,2017.0
Cooler Than Me,Mike Posner,https://open.spotify.com/track/2qE3sj3jXj44kbCIU7bkIn,225123,2009.0
Strip That Down,Liam Payne Featuring Quavo,https://open.spotify.com/track/4Ro98RCK90oHqqSZUnTFq5,204502,2017.0
679,Fetty Wap Featuring Remy Boyz,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ,196693,2015.0
Texas Hold 'Em,Beyonce,https://open.spotify.com/track/7wLShogStyDeZvL0a6daN5,233456,2024.0
Another Day In Paradise,Phil Collins,https://open.spotify.com/track/1NCuYqMc8hKMb4cpNTcJbD,322133,1989.0
Everybody Talks,Neon Trees,https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq,177280,2012.0
Love Lies,Khalid & Normani,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,201707,2018.0
She's Always A Woman,Billy Joel,https://open.spotify.com/track/5RgFlk1fcClZd0Y4SGYhqH,201373,1977.0
Born In The U.S.A.,Bruce Springsteen,https://open.spotify.com/track/0dOg1ySSI7NkpAe89Zo0b9,279786,1984.0
Club Can't Handle Me,Flo Rida Featuring David Guetta,https://open.spotify.com/track/6ebkx7Q5tTxrCxKq4GYj0Y,234560,2010.0
Beggin',Maneskin,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,211560,2017.0
Middle Child,J. Cole,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,213593,2019.0
I Get Around,The Beach Boys,https://open.spotify.com/track/3v9xlH6BpmRbqL7hgNJhfT,134386,1964.0
FE!N,Travis Scott Featuring Playboi Carti,https://open.spotify.com/track/42VsgItocQwOQC3XWZ8JNA,191700,2023.0
Mine,Bazzi,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,131064,2018.0
Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,https://open.spotify.com/track/7eheoW4hxrH51ww2QePVwF,244093,2000.0
It's All Coming Back To Me Now,Celine Dion,https://open.spotify.com/track/5EQzuYfTZt7B2LqlvTF49l,456866,1996.0
Surfin' U.S.A.,The Beach Boys,https://open.spotify.com/track/0wz1LjDb9ZNEYwOmDJ3Q4b,149373,1963.0
U Got It Bad,Usher,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r,247840,2001.0
Whiskey Glasses,Morgan Wallen,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,234346,2018.0
Goodies,Ciara Featuring Petey Pablo,https://open.spotify.com/track/3dFwpxh2yH7C7p9BGEKLVB,223000,2004.0
One Time,Justin Bieber,https://open.spotify.com/track/6eDApnV9Jdb1nYahOlbbUh,215866,2009.0
The Boy Is Mine,Brandy & Monica,https://open.spotify.com/track/6sHsXIJoEN5JpdkGMQDJxt,294786,1998.0
Austin,Dasha,https://open.spotify.com/track/2uqYupMHANxnwgeiXTZXzd,171782,2024.0
I Got 5 On It,Luniz,https://open.spotify.com/track/4IYKjN1DrYzxKXt0umJqsG,253533,1995.0
When I'm Gone,Eminem,https://open.spotify.com/track/4CDIEKHMb2MBgvgHBkhiJD,281320,2005.0
The Sound Of Silence,Disturbed,https://open.spotify.com/track/0eZBeB2xFIS65jQHerispi,248466,2015.0
Up,Cardi B,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi,156946,2021.0
The A Team,Ed Sheeran,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK,258373,2011.0
Don't,Bryson Tiller,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,198294,2015.0
Love Nwantiti (Ah Ah Ah),CKay,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU,188368,2021.0
Shut Up And Dance,Walk the Moon,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA,199080,2014.0
Lonely,Justin Bieber & Benny Blanco,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ,149189,2021.0
Born This Way,Lady Gaga,https://open.spotify.com/track/6r2BECwMgEoRb5yLfp0Hca,260252,2011.0
Numb/Encore,Jay-Z/Linkin Park,,,
That's The Way Love Goes,Janet Jackson,https://open.spotify.com/track/29rQJydAlO0uMyWvRIZxQg,265106,1993.0
Wherever You Will Go,The Calling,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz,208600,2001.0
Just The Way You Are,Billy Joel,https://open.spotify.com/track/49MHCPzvMLXhRjDantBMVH,290573,1977.0
Whats Poppin,"""Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne""",https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,139741,2020.0
When We Were Young,Adele,https://open.spotify.com/track/7IWkJwX9C0J7tHurTD7ViL,290906,2016.0
Low Life,Future Featuring The Weeknd,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,313546,2016.0
"Kokomo (From""Cocktail"" )",The Beach Boys,https://open.spotify.com/track/7B22szTT8omMRmpQw6DMqV,217786,2013.0
Cat's In The Cradle,Harry Chapin,https://open.spotify.com/track/2obblQ6tcePeOEVJV6nEGD,222951,1974.0
Hall Of Fame,The Script Featuring will.i.am,https://open.spotify.com/track/7wMq5n8mYSKlQIGECKUgTX,202533,2012.0
Slide,Goo Goo Dolls,,,
How Long,Charlie Puth,https://open.spotify.com/track/6wmAHw1szh5RCKSRjiXhPe,200853,2018.0
In My Head,Jason Derulo,https://open.spotify.com/track/6St9lR6dhV2tpCNVz7qfrS,199026,2010.0
Let It Rock,Kevin Rudolf Featuring Lil Wayne,https://open.spotify.com/track/6TrNRd98WksT9Kkmx9uj6R,231173,2008.0
What Hurts The Most,Rascal Flatts,https://open.spotify.com/track/4bVuIlGQBMWS7vIhcx8Ae4,214106,2006.0
Celebration,Kool & The Gang,https://open.spotify.com/track/3K7Q9PHUWPTaknlbFPThn2,298866,1980.0
Issues,Julia Michaels,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ,176320,2017.0
Nonstop,Drake,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,238614,2018.0
Name,Goo Goo Dolls,https://open.spotify.com/track/1G8jae4jD8mwkXdodqHsBM,270000,1995.0
Chasin' You,Morgan Wallen,https://open.spotify.com/track/0WiyWiJDkNCyGNqkv7NByy,205453,2018.0
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y,188238,2015.0
Red Red Wine,UB40,https://open.spotify.com/track/4uOKFydzAejjSFqYbv1XPt,183733,2000.0
Alejandro,Lady Gaga,https://open.spotify.com/track/1HHeOs6zRdF8Ck58easiAY,274213,2009.0
Hooked On A Feeling,Blue Swede,https://open.spotify.com/track/6Ac4NVYYl2U73QiTt11ZKd,172866,1974.0
Escape (The Pina Colada Song),Rupert Holmes,https://open.spotify.com/track/5IMtdHjJ1OtkxbGe4zfUxQ,276493,1979.0
Sure Thing,Miguel,https://open.spotify.com/track/0JXXNGljqupsJaZsgSbMZV,195373,2010.0
I'm A Believer,The Monkees,https://open.spotify.com/track/3G7tRC24Uh09Hmp1KZ7LQ2,167373,1967.0
It's Now Or Never,Elvis Presley With The Jordanaires,https://open.spotify.com/track/5mlaaeSzFsH4ouhLrUHCbw,198376,1963.0
Nice & Slow,Usher,https://open.spotify.com/track/5L0KDoZklMgs9GPoonneEl,227906,1997.0
Jessie's Girl,Rick Springfield,https://open.spotify.com/track/2F1fnE1a8zQCogM6jJifHH,194266,1981.0
A Horse With No Name,America,https://open.spotify.com/track/54eZmuggBFJbV7k248bTTt,252239,1972.0
Mrs. Robinson,Simon & Garfunkel,https://open.spotify.com/track/0iOZM63lendWRTTeKhZBSC,247420,1968.0
Clarity,Zedd Featuring Foxes,https://open.spotify.com/track/60wwxj6Dd9NJlirf84wr2c,271426,2012.0
Lush Life,Zara Larsson,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f,201122,2015.0
Circus,Britney Spears,https://open.spotify.com/track/7jk7gqyEonmVVYahZN5zhW,192359,2008.0
No Scrubs,TLC,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs,214400,1999.0
Over My Head (Cable Car),The Fray,https://open.spotify.com/track/1N62wozuHCvczCkY4QidpP,236266,2005.0
Santa Tell Me,Ariana Grande,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,204093,2014.0
Learn To Fly,Foo Fighters,https://open.spotify.com/track/5OQsiBsky2k2kDKy2bX2eT,235293,1999.0
Bad At Love,Halsey,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,181279,2017.0
Glimpse Of Us,Joji,https://open.spotify.com/track/6xGruZOHLs39ZbVccQTuPZ,233456,2022.0
FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,https://open.spotify.com/track/2l8nEO0vsTRCRnGqQty6qx,179404,2018.0
Makes Me Wonder,Maroon 5,https://open.spotify.com/track/0UWGKR6b4nJCvK7Q1yjgjh,211080,2007.0
Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,https://open.spotify.com/track/0UaMYEvWZi0ZqiDOoHU3YI,226863,2005.0
Angel,Shaggy Featuring Rayvon,https://open.spotify.com/track/7FDV5ELOJHCGLe52AnttEd,235133,2000.0
You're So Vain,Carly Simon,https://open.spotify.com/track/2DnJjbjNTV9Nd5NOa1KGba,258411,1972.0
Jimmy Cooks,Drake Featuring 21 Savage,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,218364,2022.0
Too Good,Drake Featuring Rihanna,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,263373,2016.0
Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,https://open.spotify.com/track/3OWcWJz1c0pIc6L3IDDhpP,326186,2009.0
Sk8er Boi,Avril Lavigne,https://open.spotify.com/track/00Mb3DuaIH1kjrwOku9CGU,204000,2002.0
Laffy Taffy,D4L,https://open.spotify.com/track/2ajhenDRiiAnCHHjsIOHhJ,224253,2005.0
Welcome To The Jungle,Guns N' Roses,https://open.spotify.com/track/0bVtevEgtDIeRjCJbK3Lmv,272026,1987.0
Don't,Ed Sheeran,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi,219840,2014.0
Slow Hands,Niall Horan,https://open.spotify.com/track/2cOUlop2ZakjOKe4WinesN,188174,2017.0
Applause,Lady Gaga,https://open.spotify.com/track/5ka2ajep9OAvU5Sgduhiex,212333,2013.0
Higher,Creed,https://open.spotify.com/track/1ZozJfi8u9cO2Ob8KwiwNT,316733,1999.0
Everytime We Touch,Cascada,https://open.spotify.com/track/7JsVDwOfhQTvrMRJOJzNuv,197560,2006.0
Face Down,The Red Jumpsuit Apparatus,https://open.spotify.com/track/4wzjNqjKAKDU82e8uMhzmr,192000,2006.0
Fake Love,Drake,https://open.spotify.com/track/5o2r7507gCOYdRMeR3noqZ,210937,2017.0
Lowdown,Boz Scaggs,https://open.spotify.com/track/5QhikAUv91oMAaFnfKz22u,317788,1976.0
The Way You Move,OutKast Featuring Sleepy Brown,https://open.spotify.com/track/5z7mYFfhw6N6f23VwrokJD,234000,2003.0
"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,https://open.spotify.com/track/1kPBHRXyXdrtYfUfeRwBko,236946,1991.0
It's Goin' Down,Yung Joc,https://open.spotify.com/track/05Sgj1Hx03ZXc57gsV1kfX,241840,2006.0
Beautiful People,Ed Sheeran Featuring Khalid,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,197866,2019.0
Whole Lotta Love,Led Zeppelin,https://open.spotify.com/track/0hCB0YR03f6AmQaHbwWDe8,333893,1969.0
Play That Funky Music,Wild Cherry,https://open.spotify.com/track/5uuJruktM9fMdN9Va0DUMl,300000,1976.0
Mr. Big Stuff,Jean Knight,https://open.spotify.com/track/2Bls0igCm79XQQ95IoUbhq,164560,1971.0
SexyBack,Justin Timberlake,https://open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR,242733,2006.0
The Sign,Ace of Base,https://open.spotify.com/track/0hrBpAOgrt8RXigk83LLNE,191240,1993.0
Baby Got Back,Sir Mix-A-Lot,https://open.spotify.com/track/1SAkL1mYNJlaqnBQxVZrRl,262826,1992.0
More Than A Feeling,Boston,https://open.spotify.com/track/1QEEqeFIZktqIpPI4jSVSF,285133,1976.0
Good As Hell,Lizzo,https://open.spotify.com/track/6KgBpzTuTRPebChN0VTyzV,159735,2019.0
Don't You Want Me,The Human League,https://open.spotify.com/track/3L7RtEcu1Hw3OXrpnthngx,236920,1981.0
Everybody Loves Somebody,Dean Martin,https://open.spotify.com/track/5I9sHwLDX28tLtzVgKLtpr,167203,1964.0
Too Close,Next,https://open.spotify.com/track/5IFCyWplye09HytIP80RCF,259440,1997.0
Nokia,Drake,https://open.spotify.com/track/2u9S9JJ6hTZS3Vf22HOZKg,241023,2025.0
Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,216408,2017.0
Sing For The Moment,Eminem,https://open.spotify.com/track/3CpoeW0cZSDzIRv5z34F87,339546,2002.0
Respect,Aretha Franklin,https://open.spotify.com/track/7s25THrKz86DM225dOYwnr,147600,1967.0
Check On It,Beyonce Featuring Slim Thug,https://open.spotify.com/track/0rok38RPhg2SbUZt2JPFP6,210840,2006.0
Home,Daughtry,https://open.spotify.com/track/6aKfcKMefIPVzclCG6QSHX,255666,2006.0
Jump,Van Halen,https://open.spotify.com/track/7N3PAbqfTjSEU1edb2tY8j,241599,1984.0
That's So True,Gracie Abrams,https://open.spotify.com/track/7ne4VBA60CxGM75vw0EYad,166300,2024.0
How Will I Know,Whitney Houston,https://open.spotify.com/track/5tdKaKLnC4SgtDZ6RlWeal,269696,1985.0
Worth It,Fifth Harmony Featuring Kid Ink,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO,224573,2015.0
Sunday Best,Surfaces,https://open.spotify.com/track/1qYKWcEOrh2tM8PlgIm8K1,158638,2019.0
La La La,Naughty Boy Featuring Sam Smith,https://open.spotify.com/track/52gvlDnre9craz9dKGObp8,220779,2013.0
Best Of My Love,The Emotions,https://open.spotify.com/track/2M2WJ7gBlcKNxdhyfPp9zY,220560,1977.0
Jump,Kris Kross,https://open.spotify.com/track/27AHAtAirQapVldIm4c9ZX,195106,1992.0
Chop Suey,System of a Down,https://open.spotify.com/track/2DlHlPMa4M17kufBvI2lEN,210240,2001.0
Bette Davis Eyes,Kim Carnes,https://open.spotify.com/track/0odIT9B9BvOCnXfS0e4lB5,228000,1981.0
Photograph,Nickelback,https://open.spotify.com/track/3hb2ScEVkGchcAQqrPLP0R,258920,2005.0
Fortunate Son,Creedence Clearwater Revival,https://open.spotify.com/track/4BP3uh0hFLFRb5cjsgLqDh,140773,1969.0
Abracadabra,The Steve Miller Band,,,
If The World Was Ending,JP Saxe Featuring Julia Michaels,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,208687,2019.0
Insane In The Brain,Cypress Hill,https://open.spotify.com/track/1oTHteQbmJw15rPxPVXUTv,208266,1993.0
Yesterday,The Beatles,https://open.spotify.com/track/1e0hllQ23AG0QGFgezgLOq,125666,1965.0
Love Lockdown,Kanye West,https://open.spotify.com/track/1kxeWHF9PrCVZHvVskv8lg,270306,2008.0
Come & Go,Juice WRLD x Marshmello,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,205484,2020.0
